artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,release,song_hotttnesss,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,year,bbhot
0.3096214108875958,0.1665682987044909,ARYHTYH11EBCD7C884,,,,The Hit Factory,234.70975,8.829,7,0.7190000000000001,-8.299,1,0.662,The Hit Factory,,212.387,126.34200000000001,3,0.8320000000000001,Im Moving On,0,0
0.4572071664667927,0.3209196112347896,AR7UOUK1187B99078C,,,,Terry Snyder,340.11383,0.0,10,0.39399999999999996,-12.752,0,0.306,Ultra-Lounge_ Vol. 17: Bongoland,0.52549711888017,333.20099999999996,112.09700000000001,4,0.11,Deep Night/Softly As In A Morning Sunrise (Medley),0,0
0.6954165190418939,0.4121104952052673,ARGEKDX1187FB3A5BF,40.65507,"Brooklyn, NY",-73.94888,Marcus Miller,280.13669,0.14800000000000002,0,1.0,-13.078,1,0.632,Suddenly,0.5033812362063191,270.501,125.147,4,0.898,Let Me Show You [I Just Want To Make You Smile],1983,0
0.6080181059147534,0.2855232304501349,ARNQESK11F4C83FD6F,,,,Beatnuts,170.52688999999998,1.425,6,0.436,-10.231,1,0.41600000000000004,A Musical Massacre (Explicit),,165.84900000000002,87.634,4,0.775,Monster For Music,0,0
0.5225901845504569,0.3906412358783116,ARN03F71187FB4E3F4,,United States,,Ayo,212.71465,0.42700000000000005,0,0.713,-11.26,1,0.578,Joyful,0.0,205.31099999999998,128.689,4,0.433,Complain,2006,0
0.7493950448979038,0.4645175256716385,ARJ9B1V1187FB4DD1F,,Chicago IL,,Kid Sister,277.2371,0.0,11,0.151,-3.573,0,0.368,Ultraviolet,0.573019827988094,272.881,140.026,4,0.085,Daydreaming [Jakwob Remix],2009,0
0.22172607818607495,0.28240219935191896,ARSS1OZ1187FB54440,,,,Mons Leidvin Takle,120.92036,0.746,7,0.867,-25.146,1,0.794,Gyldne Øyeblikk,,110.475,147.576,1,0.0,Dansende Foran Speilet,0,0
0.6849948965806557,0.4155170828597263,ARDG9Z71187B997023,51.50632,"London, England",-0.12714,Public Image Ltd,492.30322,5.254,9,0.674,-12.091,1,0.612,Compact Disc,0.6392484891503506,480.403,193.56,4,0.35700000000000004,Ease,1985,0
0.8470816882436729,0.6250804809743595,ARZWK2R1187B98F09F,,Chicago,,Rise Against,260.8322,0.242,11,0.156,-8.576,1,0.298,This Is Noise,,252.755,122.006,4,0.695,Everchanging,2001,0
0.7325717446912391,0.4579816740703706,ARNNQ9E1187FB3C82F,,,,Sizzla,203.96363,0.212,7,0.35200000000000004,-6.832000000000001,0,0.485,Bien Sobre Mal Vol. 3: Black Rain Riddim,,195.785,190.01,4,1.0,Too much informa,2005,0
0.27585436971559085,0.4233561060944793,ARWI6LR1187FB46E9F,43.57607,"Le Cannet, France",7.01815,Richard Galliano,309.65506,0.0,0,0.047,-13.481,1,0.341,Original Album Classics,0.2669551862755385,301.0,111.663,4,0.5429999999999999,L'insidieuse (Live),0,0
0.5818843588912933,0.3470069209304056,ARWSMC91187B9AD369,51.48126,"Cardiff, Wales",-3.18067,Helen Love,81.97179,0.2,2,0.006999999999999999,-6.746,0,0.289,Radio Hits,0.2998774882739778,76.167,100.76,4,0.905,So Hot,1994,0
0.1857749667833017,0.0,ARZAXOR11F4C83EB65,,,,David Mingyue Liang,757.99465,0.444,2,0.221,-16.077,0,0.22899999999999998,The Flowing Waters,0.0,744.96,163.67,4,0.493,Youlan_ Lonely Orchid (solo guqin),0,0
0.5086762010384817,0.3778881314031717,ARFK98R1187B9B0552,43.648559999999996,"Toronto, Ontario, Canada",-79.38533000000001,Pursuit Of Happiness,196.49261,0.0,7,0.524,-10.324000000000002,1,0.6559999999999999,One Sided Story,0.0,185.19099999999997,127.29799999999999,4,0.0,Forbidden Fruit,0,0
0.5709001037765814,0.39329271144154976,ARU9Q5Q1187FB3D6EB,34.053490000000004,"Los Angeles, CA",-118.24531999999999,Bobby Hutcherson,352.57424,0.34,9,0.12300000000000001,-13.456,0,0.0,Jazz for a Summer Night,,336.283,95.633,1,0.0,Recorda-Me,0,0
0.7094726204605795,0.4519985940693216,AR57Z841187B9B7D7D,,"Kingston, Jamaica",,Gregory Isaacs,221.83137999999997,0.0,3,0.838,-12.084000000000001,0,0.695,Mr. Cool,,213.85,160.011,3,0.773,Lady Of Your Calibre,0,0
0.7560638708428911,0.4914688816374959,AR82DJK1187B991107,34.053490000000004,"Los Angeles, CA",-118.24531999999999,The Pharcyde,11.59791,0.0,0,0.114,-19.461,1,0.35700000000000004,Humboldt Beginnings,,11.597999999999999,38.233000000000004,4,0.0,Italian For Goodbye (skit),2004,0
0.4993021926543566,0.3872941716940894,ARMUC731187B9A172D,,,,Azis,281.88689,0.09,0,0.42200000000000004,-6.608,1,0.45799999999999996,BalkanBeats Volume 2,0.4079017172180737,272.765,98.15100000000001,4,0.586,Anti Geroi,2006,0
0.8997098526287731,0.5837326130884718,ARWD25M1187FB4C563,,London,,Amy Winehouse,256.10404,0.20600000000000002,10,0.312,-7.757999999999999,1,0.371,Take The Box,,249.15599999999998,91.198,4,0.0,Stronger Than Me,2003,0
0.6680202487233046,0.5169637307383411,ARYF20K1187B9B76BD,,"ORANGE, California",,George Lopez,345.23382999999995,0.0,4,0.604,-8.832,1,0.38299999999999995,Tall_ Dark & Chicano,,341.455,75.467,5,0.7240000000000001,Only For The Young,2009,0
0.2779000401956465,0.11615613420763672,ARRESZG1187B9A3FBF,,,,Les Hou-Lops,122.69668999999999,0.067,2,0.278,-7.457999999999999,1,0.436,Vendredi m'obsède,,115.38600000000001,103.29,4,0.787,T'as 16 ans demain,0,0
0.2247878707736807,0.24305321023723345,ARD88QA119B3403A02,,,,The Cosmosamatics,338.36363,0.0,3,0.561,-14.952,1,0.532,Zetrons,0.0,330.36199999999997,65.054,4,0.275,Serene,0,0
0.5037387899485233,0.35929084897032304,ARIHI8H1187B9B0058,18.11526,Jamaica,-77.27348,Jackie Edwards,256.62649,0.0,1,0.0,-12.102,1,0.0,Roots And Culture Volume 3,0.2259402731643149,241.801,161.796,4,0.0,So Jah Seh,2006,0
0.5152791987075603,0.34424658036403843,ARHO1WI1187B98CB84,,,,Michael Card,182.72608,0.16,6,0.728,-15.597999999999999,1,0.754,The Final Word,,172.838,115.258,1,1.0,Joy In The Journey (The Final Word Album Version),0,0
0.27585436971559085,0.4233561060944793,ARWI6LR1187FB46E9F,43.57607,"Le Cannet, France",7.01815,Richard Galliano,197.17179,0.0,0,0.565,-12.01,1,0.532,Original Album Classics,,197.172,230.99200000000002,4,0.282,Chorinho Pra Ele (Live),0,0
0.7102033774028097,0.5148498795731506,ARUWB5W1187B98D7A1,,"Helsinki, Finland",,Ensiferum,291.02975,0.0,7,0.44799999999999995,-4.507,1,0.564,Victory Songs,0.6603443825872879,271.72,179.988,3,1.0,Warrior's Quest,1999,0
0.5166182130206616,0.41239071272851785,ARR9XHK1187FB3894D,46.71067,FRANCE,1.71819,Leila Chicot,293.27628,0.0,2,0.24,-5.568,1,0.237,Zouk Sun-Hit Mégamix,0.24994454633133426,293.276,90.008,4,0.647,Medley Leïla Chico,0,0
0.7560638708428911,0.4914688816374959,AR82DJK1187B991107,34.053490000000004,"Los Angeles, CA",-118.24531999999999,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,334.78485,0.23600000000000002,1,0.601,-9.636000000000001,1,0.395,Labcabincalifornia,0.5786581877569713,322.55400000000003,95.816,4,1.0,The Hustle,1995,1
0.4044995964094587,0.33164243923344205,ARIUQZL1187FB4303B,,,,Erkki Junkkarinen,215.82322000000002,0.22399999999999998,4,0.273,-9.559,0,0.207,Ystävän Laulu - 25 Unohtumatonta Laulua,0.0,208.84,100.61200000000001,4,0.7020000000000001,Rakkauden satu - Histoire d'un Amour -,0,0
0.7586787151629479,0.5575624722214324,ARQ05GM1187B990512,33.99604,"Chino Hills, CA",-117.75801000000001,A Static Lullaby,237.42649,2.786,7,0.145,-4.621,1,0.32899999999999996,Faso Latido,0.5423075261686486,227.498,80.41,4,0.402,God Bless You (Goddamn it),2005,0
0.7183813423833088,0.4558259788030443,ARBD4QW1187FB42153,62.19845,Sweden,17.55142,Scar Symmetry,271.5424,0.11900000000000001,6,0.051,-3.536,0,0.612,Nuclear Blast Showdown 2006,0.7163212712389859,267.633,150.086,4,0.894,The Illusionist,2006,0
0.4508777777264901,0.3131716019482552,AR8QW7Y119B866993A,,,,Oztara,207.51628,0.2,3,0.023,-5.7860000000000005,0,0.259,Ensorsoleil,,203.395,191.929,4,0.38,La Route Est Belle,2005,0
0.3759621333677302,0.3498733813330692,ARJAVK71187B989FEF,,,,Sonia Dersion,269.87057000000004,0.113,5,0.1,-8.089,0,0.12,Belles De Zouk,0.2476257638432129,258.728,173.93599999999998,4,0.461,Urgence,2004,0
0.8312402769910658,0.7378841331777677,AR0S7TA1187FB4D024,,,,Christina Aguilera,266.73587000000003,2.5660000000000003,6,0.434,-7.834,1,0.44299999999999995,Mi Reflejo,0.6224351372915203,252.54,117.984,4,1.0,Pero Me Acuerdo De Tí,2000,0
0.607734319959422,0.44845283663706254,ARVD9M11187FB49291,,,,Headhunter,312.76363,0.297,8,0.465,-3.319,0,0.462,Parody Of Life,0.21204540548371908,308.22700000000003,153.55100000000002,4,0.34299999999999997,Trapped In Reality,0,0
0.7523659740980329,0.4401079968585089,ARV1ALU1187FB4D77E,33.6671,"Orange County, CA",-117.76505,Eighteen Visions,172.19873,0.415,6,0.27399999999999997,-4.806,1,0.466,Eighteen Visions,0.6603697057715096,170.15599999999998,131.079,4,0.664,Our Darkest Days,2006,0
0.5614877762688535,0.33359687747547984,ARVZPW91187FB4D73C,,,,Baby Huey & The Baby Sitters,288.36526000000003,0.5429999999999999,2,0.634,-10.895,0,0.609,The Baby Huey Story: The Living Legend,0.47624822729119604,280.72900000000004,132.97299999999998,1,0.0,California Dreamin' (LP Version),1971,0
0.6193668554590288,0.4348234314104437,ART70HI1187B9A37BC,32.207029999999996,"Richland, MS",-90.14988000000001,Elmore James,191.13751000000002,0.266,0,0.7070000000000001,-10.862,1,0.33899999999999997,Dark And Dreary,,185.696,97.03,3,1.0,Dumb Woman Blues,0,0
0.4945870774232017,0.3071077698125448,ARCICZN11EB9C810B3,27.9758,Florida,-81.54106,Rising Lion,280.45016,0.0,7,0.966,-9.513,1,0.778,American Dread,,271.163,88.137,4,0.109,Letting You Back In,0,0
0.7390474237450853,0.5416025025152893,ARW9QSZ1187FB4B93E,,"Liverpool, England",,George Harrison,359.73179,2.084,6,0.266,-7.301,0,0.39,All Things Must Pass,,333.45599999999996,133.38299999999998,4,0.0,Hear Me Lord (2001 Digital Remaster),0,0
0.83088464214821,0.7761677423241047,AR633SY1187B9AC3B9,,,,Weezer,180.97587,2.635,2,0.63,-3.637,1,0.63,The Green Album,0.7847122657964972,172.054,142.68,4,0.591,Don't Let Go,2001,1
0.4157846076996149,0.3079020938694961,ARDQO721187FB3C6D9,,,,Rodney O & Joe Cooley,217.41669,0.147,1,0.32899999999999996,-7.041,1,0.249,Greatest Hits,0.4519345527228904,214.36700000000002,107.185,4,1.0,U Don't Hear Me Tho' (Street Mix),1993,0
0.5448354309231243,0.3318635568019841,ARUF71J1187FB511C1,37.08571,"Paducah, KY",-88.59583,Boots Randolph,150.20363,2.426,0,0.826,-11.927,1,0.672,Boots Randolph's Yakety Sax!,0.37598430150044215,144.126,101.485,3,1.0,Lonely Street,1963,1
0.5749843939258663,0.31701649456707315,AREP8KM1187B9A3A7B,,,,Jackson United,204.93016,0.305,11,0.37799999999999995,-4.941,1,0.598,Harmony And Dissidence,0.4454545254934259,195.141,90.63600000000001,4,0.0,Undertow,2008,1
0.2247878707736807,0.24305321023723345,ARD88QA119B3403A02,,,,The Cosmosamatics,515.97016,0.102,8,0.33399999999999996,-13.103,1,0.478,Zetrons,,495.537,61.486999999999995,5,0.92,12 Seasons of Love,0,0
0.5824605669027118,0.3847989099649065,ARQXAUH1187B9BA010,33.90698,"Chickasaw County, MS",-88.95535,Bobbie Gentry,177.57995,0.125,2,0.7240000000000001,-13.134,1,0.647,The Best of Bobbie Gentry: The Capitol Years,,167.544,152.434,1,0.066,Courtyard,1968,0
0.3676677098868064,0.2341698942973803,ARLH4CH11C8A4173EC,42.2306,Lanciano Italy,14.39059,Creedence Clearwater Revived,257.59302,0.27,0,0.575,-9.224,1,0.7070000000000001,The Best Of (featuring Johnny Guitar Williamson),0.23957751093749546,249.347,121.23200000000001,4,0.47,Have You Ever Seen The Rain,0,0
0.4949020792292126,0.3341438832906133,ARRHVVL1187B991E41,,"Vallejo, CA",,The Johnny Otis Orchestra,182.15138000000002,0.166,5,0.858,-20.842,1,0.5920000000000001,Jukebox Hits 1946-1954,,173.447,105.26799999999999,3,0.861,Cry Baby,0,1
0.5839898424155631,0.4736366645338402,ARCEOW71187B9A5A71,51.50632,"London, England",-0.12714,B.A.D.,102.03383000000001,0.45,0,0.032,-5.653,1,0.262,B.A.D. (Be A Devil),,96.897,95.655,4,1.0,Interlude,0,0
0.6333136084998439,0.4198609939749071,ARHBYTA1187FB3C812,,,,Luar Na Lubre,251.81995,0.0,2,0.44,-8.654,0,0.431,lo mejor de  Luar na Lubre,0.4000396569546396,238.51,229.91299999999998,3,0.493,Terra,2001,0
0.501246444346129,0.35482563880973644,ARX0IEI1187FB4FF4B,60.3907,"Bergen, Norway",5.33275,Circular,59.89832,0.0,1,0.705,-27.805999999999997,1,0.6940000000000001,Divergent,0.2884816426560289,59.898,75.127,1,0.909,Mother,0,1
0.5337244769394693,0.3707476836905326,ARHEQ501187FB4F898,,,,Fruko Y Sus Tesos,261.90322000000003,0.212,10,0.098,-6.206,0,0.243,Soy Como Soy,0.6971815422849269,257.62,106.76899999999999,4,1.0,A La Memoria Del Muerto,2004,0
0.5638459847801999,0.3445406008459104,AR19GQN1187FB3ACF5,40.71455,"New York, NY",-74.00712,The Bucketheads,365.71383,0.0,9,0.457,-14.979000000000001,1,0.37,All In The Mind,0.37598430150044215,360.124,120.876,5,1.0,Sayin' Dope,1995,0
0.7903679087935053,0.6426559611248466,ARIPLUN1187B99B9F9,,"London, England",,The Police,216.42404,0.0,7,0.335,-10.45,1,0.505,Zenyatta Mondatta,,207.11,123.65700000000001,4,0.299,When The World Is Running Down_ You Make The Best Of What's Still Around,0,0
0.7396843345988899,0.5535962334348039,ARM9Q581187B98E984,25.7167,"Monterrey, Nuevo León, México",-103.2833,Kinky,101.14567,0.0,7,0.0,-4.178999999999999,1,0.168,The Simple Life: Campfire Songs,0.2378459430714004,94.66799999999999,144.954,4,0.0,My Bonnie Lies Over the Ocean,0,0
0.484893131195544,0.3448719221712127,AR3752L1187FB4B67E,,,,The Real Kids,222.11872999999997,0.0,11,0.18100000000000002,-8.471,1,0.652,Senseless: Live At Cantone's_ 1982,0.4922998611335412,215.56799999999998,147.661,4,0.179,Now You Know,1996,1
0.4531251786298235,0.34940935073353896,ARR8AIK1187B9A0BCE,34.30138,"Stovall, MS",-90.64208,Eddie Boyd,203.36281,0.0,2,0.397,-14.687999999999999,1,0.456,Live In Switzerland,,200.092,84.22399999999999,1,0.141,I'm Sitting Here Waiting,0,0
0.2621293745502499,0.17595573819438626,ARIFTCD11F4C84086D,,,,Tha Chamba,281.75628,0.239,8,0.531,-6.816,0,0.502,Don't Sleep,0.1927269163448934,268.86400000000003,172.287,4,0.479,Korrupted - Remix,0,0
0.4919911636897705,0.2346253142764557,AR6BIWA1187B9ABAE8,,,,Jack Orsen & Taktlo$$,200.51546000000002,0.0,10,0.21600000000000003,-6.609,1,0.292,Direkt Aus Dem Knast (Du Spast),,200.515,167.90200000000002,4,0.9179999999999999,Sex Objekt,0,0
0.4463944790747119,0.0,ARYWU5F1187B9A77BE,,,,Olov Johansson_ Catriona Mckay,469.68118,3.6630000000000003,7,0.436,-14.217,1,0.9440000000000001,Foogy,,458.79699999999997,74.046,4,0.39399999999999996,Rain / Ekoln,0,0
0.5479382412040086,0.3747912192641845,AR37ILI1187B98E27B,,"London, England",,Shriekback,113.60608,0.223,2,0.57,-11.661,1,0.48,Cormorant,0.239794560274012,110.022,100.15,1,0.305,Reason With The Beast,2005,0
0.8327574313141051,0.5463837481981597,ARPKATM1187B9B76E6,41.307109999999994,"New Haven, CT",-72.92496,Hatebreed,136.95955,0.09,0,0.452,-3.806,0,0.499,Supremacy,0.0,133.341,85.771,4,0.687,As Diehard As They Come (Album Version),2006,0
0.4328393673069391,0.3669058527885173,ARFZSPU1187B9B5BA9,,,,John Frizzell,133.19791,3.048,10,0.027999999999999997,-23.685,0,0.369,Ghost Ship,,119.867,210.898,4,0.31,No Unexpected Guests,2002,0
0.7310657557108706,0.5098787078527026,AREPD8D1187FB3F5BC,,"Gainesville, FL",,Sister Hazel,195.36934,0.107,5,0.809,-6.481,1,0.733,Release,0.6030301447935913,184.94099999999997,140.259,4,0.019,Walls And Cannonballs (Album),2010,0
0.675766803468786,0.4354688988157254,AR93D4D1187FB3ACAD,35.472,"Oklahoma City, OK",-97.52033,J.J. Cale,202.94485,0.264,6,0.40700000000000003,-18.863,0,0.41100000000000003,#8,,194.502,133.398,1,0.0,Trouble In The City,1983,0
0.4629960943720008,0.3293919491622561,AR858UO1187FB437B4,35.21962,North Carolina,-80.01955,Precious Bryant,193.72363,0.763,4,0.489,-9.131,1,0.48700000000000004,The Truth,0.24152448241652585,185.707,91.538,4,1.0,Dark Angel,2005,0
0.8457688664485438,0.7888059351620142,ARF2EHS1187B994F4E,36.16778,"Nashville, Tennessee",-86.77835999999999,Kings Of Leon,466.65098,0.0,9,0.0,-7.7139999999999995,1,0.0,Sex On Fire,,462.222,114.73,4,0.5720000000000001,Knocked Up,2007,0
0.7483207030670265,0.5458659170701919,AROF4LP1187FB41C51,31.1689,Texas,-100.07715,Selena,388.51873,0.195,9,0.392,-5.68,0,0.369,La Leyenda,0.0,382.235,106.43799999999999,1,0.509,Ven Conmigo/Perdoname (Live),0,0
0.7057458180209083,0.3590642959885093,AR8LMZM1187B9A8160,,"Houston, TX",,Brooke Valentine,261.53751,0.253,1,0.826,-6.825,1,0.53,Chain Letter,0.21508031850922796,257.295,111.936,4,0.955,Taste Of Dis (Explicit Version),2005,0
0.5086362291338029,0.3721191186306522,AREUYDJ1187B9BA040,,"Havířov, Česká republika",,Krystof,262.55627999999996,0.396,2,0.41,-7.499,1,0.449,Rubikon,0.4574471670851005,251.699,93.015,4,0.9009999999999999,Prvni vesela,2006,0
0.5158476541694029,0.3531249900464004,ARCP8YG1187B997D72,52.883559999999996,UK - England - South East,-1.97406,Claire Hamill,205.42649,0.32799999999999996,9,0.789,-10.225,1,0.812,Touchpaper,,193.921,101.662,4,0.618,If You'd Only Talk To Me (Bonus Track),0,0
0.648902582006874,0.4408350067130934,ARP07GD1187B9B9DA4,,,,Los Originales De San Juan,263.6273,0.409,5,0.762,-7.711,1,0.5479999999999999,Perro Malagradecido,,257.051,179.502,3,0.685,Librado Maldonado,0,0
0.73120804716564,0.5475067753178748,ARQ76LG1187B9ACD84,34.053490000000004,"Los Angeles, CA",-118.24531999999999,Black Flag,1030.19057,0.18899999999999997,0,0.5870000000000001,-18.91,1,0.655,Everything Went Black,0.4994458348006321,1027.483,70.649,5,0.99,Crass Commercialism,1982,0
0.4097966205990625,0.2663430816204065,ARA373P1187B9A74C7,,,,Barbarito Diez,183.43138000000002,0.0,0,0.77,-9.718,1,0.6559999999999999,Asi,0.0,180.495,85.87799999999999,5,0.96,Flores Negras,0,0
0.658016591872584,0.4724954766649901,ARBZHTB1187FB3A725,,,,Aaron Watson,217.39057000000003,0.205,4,0.563,-8.942,1,0.532,Angels & Outlaws,,208.834,155.89600000000002,4,0.0,Rollercoaster Ride,2008,0
0.5971133628313751,0.3765569810459313,AR82GTS1187FB5662F,53.41961,Ireland,-8.24055,Mary Black,293.92933999999997,0.212,5,0.08,-9.464,0,0.322,Best of 1991-2001 Hidden Harvest,0.5114243256864599,276.59,163.567,4,0.564,Turning Away,1999,0
0.5043005160774398,0.37990286615871793,AR2EHC11187B9AD895,,,,Satan's Host,332.7473,0.401,11,0.552,-3.47,0,0.612,Satanic Grimoire,0.0,319.97700000000003,121.553,4,0.507,Metal from Hell...22nd Century,0,0
0.6332206239096116,0.4102474074764877,ARCT5P61187FB3D950,,United States,,The Impressions,159.29424,0.34700000000000003,1,0.489,-10.453,1,0.513,The Young Mods' Forgotten Story,0.39200877147130697,151.684,81.586,5,0.826,The Girl I Find (LP Version),0,0
0.7957297002375034,0.6935247202371391,AR0WLH6119B8669027,,Minnesota,,Owl City,187.6371,0.19399999999999998,5,0.015,-7.188,0,0.106,Of June,,178.672,150.066,4,0.648,Panda Bear,2007,0
0.5794403499055678,0.390981123526395,ARDK5LC1187B9AB681,35.36302,"Rosemark, TN",-89.77895,Bobby Bland,181.49832,0.316,2,0.5920000000000001,-10.269,0,0.43,The Original Memphis Blues Brothers,0.0,176.15200000000002,105.927,3,1.0,Drifting From Town To Town,2006,0
0.5306310767175533,0.32623594643028303,AR5BLB01187FB57E99,,,,Headliners,169.56036,0.0,4,0.373,-4.968999999999999,1,0.423,Das Album zum Film,0.0,157.727,88.001,3,1.0,Negativ Song,2006,0
0.3173913800886155,0.3452847729883983,ARGAWJY11F50C50904,,,,Jane Winther,145.68444,0.56,8,0.527,-16.051,1,0.5529999999999999,Prayer,,130.74,27.163,1,0.0,The Lords Prayer,0,0
0.6867208337716193,0.4080918185875228,ARSYOWS1187FB41157,40.71455,"New York, NY",-74.00712,The Rascals,223.89506,0.14800000000000002,2,0.828,-9.899,0,0.611,See,0.4050520032178189,214.808,113.05799999999999,1,0.0,Nubia (LP Version),0,0
0.521672995280826,0.3513450770925733,AR97EHA1187B98AD5F,30.33138,"Jacksonville, FL",-81.6558,Blind Blake,186.90567,0.0,0,0.5589999999999999,-22.825,1,0.599,Blind Blake Vol. 1 (1926 - 1927),,181.795,86.99700000000001,1,0.0,Blake's Worried Blues,0,0
0.6066752783754443,0.3696740933396445,ARLZ2LD1187B9B17FD,41.18466,"Bridgeport, CT",-73.19906999999999,Emilia,174.81098,0.154,7,0.35100000000000003,-3.235,1,0.34,You're My World,0.5692756506754788,169.558,86.62,4,0.47700000000000004,You're My World,0,1
0.5107838455984353,0.34901349777131224,ARGWFMR1187B98D0E7,-19.596339999999998,ES,-40.77105,Cómplices,307.56526,0.259,0,0.16399999999999998,-5.959,1,0.376,Grandes Exitos: Complicidad,0.5654510121736983,300.716,100.051,4,0.95,Ojos Gitanos,1991,0
0.5760441727172667,0.36082993736872704,ARMT23H1187B995083,29.424490000000002,"SAN ANTONIO, Texas",-98.49462,Emilio,165.22404,0.293,10,0.653,-13.777000000000001,1,0.574,10 Aniversario,,160.061,205.333,4,0.261,Mira Nina,0,0
0.5236330317813918,0.3483500222239171,ARV6QHT1187FB5537A,,,,Nana Caymmi,216.86812,0.195,11,0.611,-13.774000000000001,0,0.4,Sangre De Mi Alma,0.2658610492106501,206.954,179.575,1,0.0,Solamente Una Vez,0,0
0.5131081928733715,0.3993726723408623,ARXY0SI1187B9B3064,,,,Kasia Stankiewicz,304.06485,0.39799999999999996,0,0.613,-7.114,1,0.638,Mimikra,,290.226,134.05100000000002,4,0.11199999999999999,Zolte Slonie,2006,0
0.6641820579892155,0.5028487792158449,ARNDBEM1187B9A2918,64.95014,"H�enlinna, Finland",26.06739,Turisas,146.59873000000002,0.0,0,0.146,-7.249,1,0.284,Battle Metal,0.6538155609750993,143.139,160.009,4,0.485,Sahti Waari,2004,0
0.5630486888198301,0.3482267296977624,ARDNW1B1187FB4ABBB,,,,Chéco Feliciano And Joe King,273.65832,0.24100000000000002,5,0.494,-3.865,0,0.541,Ketukuba,0.31956598688286497,269.183,87.976,7,0.409,Nina Nina,2006,0
0.4836398781999085,0.3393712142461008,AR5JR4O1187FB35F58,,,,Cache Cache,245.49832,0.212,3,0.508,-6.502999999999999,1,0.45899999999999996,Only Do for Love,,241.02900000000002,125.00299999999999,4,0.583,Only Do for Love,0,0
0.4800621144555108,0.3302126989009335,ARYKXSD1187B9A4DAD,,,,David Hudson,320.91382999999996,0.182,4,0.397,-13.462,1,0.568,Primal Elegance One,,313.075,158.321,4,0.591,Arrival,0,0
0.505602747927844,0.3457179318517376,ARABTW91187FB3A73B,,,,David Summers,321.33179,0.265,0,0.5529999999999999,-9.846,1,0.7090000000000001,Perdido En El Espacio,0.2658610492106501,300.30400000000003,132.858,4,0.618,Las Murallas De Jericó,0,0
0.38728752697501795,0.18808974659151034,ARIPQAE11F4C83B78A,,,,Rummage,178.12853,0.209,10,0.701,-6.013999999999999,0,0.6809999999999999,thahandclaspinduction,,169.477,95.50299999999999,4,1.0,Megatrend,0,0
0.4398669044993594,0.3129475097063561,ARUDPRC1257509BA98,,,,Adr Lavey,194.45506,0.096,6,0.512,-6.181,1,0.5479999999999999,Leviathans Creations,,189.574,96.007,4,0.655,In The Name of the Father,0,0
0.0,0.0,ARJAZLO11F4C83B642,,,,Bill Boyd's Cowboy Ramblers,203.75465,0.293,9,0.366,-14.815999999999999,1,0.43200000000000005,Saturday Night Rag 1934-36 Volume 1,0.34580223396532944,200.696,99.48700000000001,4,0.0,I Can't Tame Wild Women,0,0
0.4550648964787338,0.3238607504087034,ARSKSFC1264D0E32F8,,,,Canis Dirus,722.20689,0.0,9,0.667,-6.435,1,0.621,A Somber Wind From A Distant Shore,,698.346,200.169,3,0.5429999999999999,A Somber Wind from a Distant Shore (Album),0,0
0.6539378209700205,0.3968558693253486,ARMD0G81187B99A519,,,,Vickie Winans,358.71302000000003,0.0,10,0.374,-20.284000000000002,0,0.40700000000000003,Share the Laughter,,353.593,124.194,7,0.956,Little Timmy,0,0
0.7825556890402131,0.33536857774641954,ARZCXO91187FB53708,32.67828,Georgia,-83.22295,Justin,149.49832,0.0,11,0.38299999999999995,-15.148,0,0.48,Justin In Love With HK Philharmonic Concert Live,,141.497,109.70200000000001,3,0.7929999999999999,Erica,0,0
0.5228881319295446,0.30571905984485964,AR1LQNB1187B9A6AE5,,,,La Portuaria,132.25751,0.0,0,0.6809999999999999,-11.97,1,0.556,Rosas Rojas,,126.79799999999999,122.113,4,0.6559999999999999,Marcando El Ritmo Al Caminar,0,0
0.29911776637426124,0.0,ARVAWTX1187B9A9990,,,,Antonis Remos,140.64281,0.0,0,0.759,-9.996,0,0.789,Antonis Remos Live,,140.643,117.671,3,1.0,To Agalma,0,0
0.437634718071678,0.3613402104315092,ARKXLIJ1187B9A4C54,,,,Percy Faith And His Orchestra,152.13669,0.0,2,0.645,-17.611,1,0.521,The Golden Age of Light Music: Orchestral Gems in Stereo,0.0,148.857,179.264,5,0.741,Damisela Encantadora,0,0
0.5117119734365425,0.33256772994550465,AROBERX1187B9B437A,,"Brooklyn, NY",,Stars Like Fleas,264.51546,0.0,5,0.588,-7.401,1,0.39399999999999996,The Ken Burns Effect,0.0,249.736,103.936,1,0.0,You Are My Memoir,2007,0
0.556549465729314,0.3621539914368024,AREDW1C1187B9ACAC2,,,,Gaetano Donizetti,206.68036,0.125,4,0.828,-22.271,1,0.65,Roberto Devereux,,202.403,107.536,3,0.517,Donizetti: Roberto Devereux: L'ore trascorrono...,0,0
0.833178526109065,0.8042197974467215,AR6PJ8R1187FB5AD70,,"Barranquilla, Colombia",,Shakira,148.1922,0.0,4,0.97,-19.976,1,0.935,El Amor En Los Tiempos del Colera (Love In The Time Of Cholera),0.7011242862199815,141.398,115.066,1,0.0,Pienso En Ti,1995,0
